time,close,log_ret,trend,rv20,hurst,state_k2,label_k2,conf_k2,state_k3,label_k3,conf_k3,state_k4,label_k4,conf_k4,state_k5,label_k5,conf_k5,state_k6,label_k6,conf_k6
1721268000,64701.35,0.00034564757246080546,-0.0002892356088850449,0.0037537619637841245,0.5115509705053157,1,Bull/Calm (trending),0.9999348292395005,1,Bear/Calm (noisy),0.9999950527612377,1,Bear/Calm (noisy),0.9999921787836042,0,Bear/Volatile (trending),0.5260580405315254,2,Bear/Normal (noisy),0.9936278632428326
1721271600,64865.08,0.002527353530576093,-0.00029126405381549184,0.003682740197088513,0.5218192563840076,1,Bull/Calm (trending),0.9999357470712589,1,Bear/Calm (noisy),0.9999945418461521,1,Bear/Calm (noisy),0.9999908155353975,0,Bear/Volatile (trending),0.6675374718689203,2,Bear/Normal (noisy),0.9955025822306198
1721275200,64574.0,-0.004497567360127519,-0.00034349311769016333,0.0037970865113914677,0.5224428963402616,1,Bull/Calm (trending),0.9999194024670804,1,Bear/Calm (noisy),0.9999942398228456,1,Bear/Calm (noisy),0.9999897333563667,0,Bear/Volatile (trending),0.8584525895198742,2,Bear/Normal (noisy),0.9965226631788604
1721278800,64756.77,0.0028263981057552456,-0.0003773822664110128,0.0038177170145773575,0.5240095172753563,1,Bull/Calm (trending),0.9999086382423004,1,Bear/Calm (noisy),0.9999940357261551,1,Bear/Calm (noisy),0.9999884918877873,0,Bear/Volatile (trending),0.9513163856508464,2,Bear/Normal (noisy),0.9963215184574349
1721282400,65000.01,0.003749172643171761,-0.00037650767398347487,0.0038672762162978557,0.546234975218252,1,Bull/Calm (trending),0.9999003638313204,1,Bear/Calm (noisy),0.9999885505968154,1,Bear/Calm (noisy),0.999968779760693,0,Bear/Volatile (trending),0.9850637926877038,2,Bear/Normal (noisy),0.9947878243840423
1721286000,64668.0,-0.005120935002418392,-0.00037567712451735497,0.003792356183513356,0.5204128687403148,1,Bull/Calm (trending),0.9999088104339469,1,Bear/Calm (noisy),0.9999944029707168,1,Bear/Calm (noisy),0.9999897856117591,0,Bear/Volatile (trending),0.9942662858566281,2,Bear/Normal (noisy),0.9979274279959871
1721289600,64936.9,0.004149540423886933,-0.00038840837853417777,0.003906780919493663,0.5281483357777612,1,Bull/Calm (trending),0.9998973137310536,1,Bear/Calm (noisy),0.999993289290394,1,Bear/Calm (noisy),0.9999863655013544,0,Bear/Volatile (trending),0.998001380560504,2,Bear/Normal (noisy),0.9989320208469484
1721293200,64865.99,-0.0010925797885388278,-0.0004203355660721842,0.0036323779574040553,0.4966034481818727,1,Bull/Calm (trending),0.9999216539932883,1,Bear/Calm (noisy),0.9999952851905808,1,Bear/Calm (noisy),0.9999941490994568,0,Bear/Volatile (trending),0.9987922046760697,2,Bear/Normal (noisy),0.9999460243140695
1721296800,64609.99,-0.003954406579449454,-0.00046431784664525494,0.0037152496081193347,0.4937679226724257,1,Bull/Calm (trending),0.9999115776468226,1,Bear/Calm (noisy),0.9999947091049668,1,Bear/Calm (noisy),0.999993743183515,0,Bear/Volatile (trending),0.9991465580550073,2,Bear/Normal (noisy),0.9999787064091581
1721300400,64758.0,0.0022882022760057907,-0.0004637496227415624,0.0036059269647535238,0.5248461330859258,1,Bull/Calm (trending),0.999920716443633,1,Bear/Calm (noisy),0.9999949207542005,1,Bear/Calm (noisy),0.9999909783989501,0,Bear/Volatile (trending),0.9987493559060853,2,Bear/Normal (noisy),0.9996353064926096
1721304000,64850.66,0.0014298429717047867,-0.0004221265493394411,0.0031521716313824303,0.5050753932552114,1,Bull/Calm (trending),0.9999528213881574,1,Bear/Calm (noisy),0.9999965352677459,1,Bear/Calm (noisy),0.9999951688849534,0,Bear/Volatile (trending),0.9976413573826263,2,Bear/Normal (noisy),0.9997583510009871
1721307600,64594.2,-0.003962464566907187,-0.00038580705894489476,0.0033039737624942964,0.51085536480625,1,Bull/Calm (trending),0.9999483420061556,1,Bear/Calm (noisy),0.99999631337366,1,Bear/Calm (noisy),0.9999946935053964,0,Bear/Volatile (trending),0.9979069201554348,2,Bear/Normal (noisy),0.9989311419272805
1721311200,63995.4,-0.009313417699521764,-0.0003931524534567874,0.0038387538037703123,0.5217777157267943,1,Bull/Calm (trending),0.9998945402427875,1,Bear/Calm (noisy),0.9999941960945933,1,Bear/Calm (noisy),0.9999896191613907,0,Bear/Volatile (trending),0.9993919198686387,2,Bear/Normal (noisy),0.9881305318455788
1721314800,63538.12,-0.007171165034209892,-0.0004189552156977058,0.0041011230059957385,0.5107318310959454,1,Bull/Calm (trending),0.999806709804151,1,Bear/Calm (noisy),0.9999929497819958,1,Bear/Calm (noisy),0.9999882164668953,0,Bear/Volatile (trending),0.9999066893823974,2,Bear/Normal (noisy),0.9510503762945376
1721318400,63904.0,0.005741916491073695,-0.0003953298432204282,0.004353353045441827,0.5194099740984064,1,Bull/Calm (trending),0.9996702049822538,1,Bear/Calm (noisy),0.9999902962406549,1,Bear/Calm (noisy),0.9999783426991239,0,Bear/Volatile (trending),0.9999728712688102,2,Bear/Normal (noisy),0.8001871422547078
1721322000,63555.52,-0.005468102630540983,-0.0004084864922601751,0.004462806948461378,0.513554622705906,1,Bull/Calm (trending),0.9995395844147434,1,Bear/Calm (noisy),0.9999888913260673,1,Bear/Calm (noisy),0.999969247968609,0,Bear/Volatile (trending),0.9999799017733227,2,Bear/Normal (noisy),0.5515643138437906
1721325600,63520.01,-0.0005588802332656684,-0.00041745503106419116,0.004462647226803174,0.5537648321438986,1,Bull/Calm (trending),0.9994675550458983,1,Bear/Calm (noisy),0.9999789731546715,1,Bear/Calm (noisy),0.9997959333056451,0,Bear/Volatile (trending),0.9999816205542739,0,Bear/Volatile (trending),0.9091357919799846
1721329200,63555.0,0.0005506983770349194,-0.0004389709578758431,0.004437325715160055,0.5347153424435501,1,Bull/Calm (trending),0.9994802106894226,1,Bear/Calm (noisy),0.9999871776621034,1,Bear/Calm (noisy),0.9997379687420456,0,Bear/Volatile (trending),0.9999835597087362,0,Bear/Volatile (trending),0.9607652127821915
1721332800,63826.01,0.0042551147758818075,-0.00043861307921210733,0.004355615257726485,0.5356111636637504,1,Bull/Calm (trending),0.999563794571544,1,Bear/Calm (noisy),0.9999882694788992,1,Bear/Calm (noisy),0.9985374900787626,0,Bear/Volatile (trending),0.9999818790716057,0,Bear/Volatile (trending),0.9836500679585308
1721336400,63850.0,0.00037579495603345947,-0.0004214422073936555,0.004252632309415548,0.5436160003597073,1,Bull/Calm (trending),0.99964983040455,1,Bear/Calm (noisy),0.9999869671058881,1,Bear/Calm (noisy),0.9860313719363683,0,Bear/Volatile (trending),0.9999770023157605,0,Bear/Volatile (trending),0.9948930922916132
1721340000,64032.0,0.0028463759227754792,-0.00040028889593169916,0.004319529396338312,0.5510157006472183,1,Bull/Calm (trending),0.9996568538664703,1,Bear/Calm (noisy),0.999980468435501,1,Bear/Calm (noisy),0.9139649727704438,0,Bear/Volatile (trending),0.9999759711403625,0,Bear/Volatile (trending),0.9989002972187627
1721343600,63987.92,-0.00068864285717396,-0.0004088132477991059,0.004259562504572904,0.5482101770835366,1,Bull/Calm (trending),0.9996615479873181,1,Bear/Calm (noisy),0.9999347468155521,1,Bear/Calm (noisy),0.723818203878334,0,Bear/Volatile (trending),0.9999687072071115,0,Bear/Volatile (trending),0.9996950857045611
1721347200,63600.0,-0.006080845198072282,-0.00044357899678654336,0.004348025324545075,0.6158283970747996,1,Bull/Calm (trending),0.9995952354340265,1,Bear/Calm (noisy),0.9980002905281978,2,Bear/Normal (trending),0.9832196387937907,0,Bear/Volatile (trending),0.9995995409576419,0,Bear/Volatile (trending),0.9999559669249349
1721350800,63816.0,0.003390472262751132,-0.0004237476543324602,0.004374262817004154,0.6015768282433139,1,Bull/Calm (trending),0.9995713662445282,1,Bear/Calm (noisy),0.9976459440595556,2,Bear/Normal (trending),0.999070790728951,0,Bear/Volatile (trending),0.9995376611027748,0,Bear/Volatile (trending),0.9999598792609969
1721354400,63828.0,0.00018802293935316072,-0.00040734356949810965,0.004253065767770511,0.6032837885178572,1,Bull/Calm (trending),0.9995849386467921,1,Bear/Calm (noisy),0.9975458945308208,2,Bear/Normal (trending),0.9999276293815351,0,Bear/Volatile (trending),0.9994883825902338,0,Bear/Volatile (trending),0.9999434581383191
1721358000,64325.0,0.00775639261962624,-0.0003711829957768547,0.004546601162872209,0.5976970113008834,1,Bull/Calm (trending),0.9994190082604778,1,Bear/Calm (noisy),0.9979836106692352,2,Bear/Normal (trending),0.9999712584523414,0,Bear/Volatile (trending),0.99967543781181,0,Bear/Volatile (trending),0.9999660350751779
1721361600,64141.92,-0.002850229832585427,-0.000386175408765939,0.004457358059361993,0.5901593056336832,1,Bull/Calm (trending),0.9993874721434228,1,Bear/Calm (noisy),0.9986908458678394,2,Bear/Normal (trending),0.999962049907284,0,Bear/Volatile (trending),0.9998119716755005,0,Bear/Volatile (trending),0.999969101100656
1721365200,64164.0,0.0003441774193717606,-0.00039528578513055746,0.004460847652136625,0.5823942307555791,1,Bull/Calm (trending),0.9993239877545393,1,Bear/Calm (noisy),0.9990242282765468,2,Bear/Normal (trending),0.9999467072934056,0,Bear/Volatile (trending),0.9998640768151025,0,Bear/Volatile (trending),0.9999711332148905
1721368800,64210.01,0.0007168117903315618,-0.00038385221307634743,0.004394687985010938,0.6090879205891757,1,Bull/Calm (trending),0.999208539195447,1,Bear/Calm (noisy),0.9985704057378668,2,Bear/Normal (trending),0.9999748905125847,0,Bear/Volatile (trending),0.9997166983117972,0,Bear/Volatile (trending),0.9999512673763459
1721372400,63694.01,-0.00806859392522341,-0.0004049111433620582,0.004673689239825079,0.5974978101693369,1,Bull/Calm (trending),0.9987547009415058,1,Bear/Calm (noisy),0.9991525637936292,2,Bear/Normal (trending),0.9998290813363847,0,Bear/Volatile (trending),0.9998785869690207,0,Bear/Volatile (trending),0.9999808664226882
1721376000,63809.0,0.0018037226129141715,-0.0004160156175545847,0.004683933469162144,0.5705483511187536,1,Bull/Calm (trending),0.9985498877571106,1,Bear/Calm (noisy),0.9998572235635038,2,Bear/Normal (trending),0.9969799260262,0,Bear/Volatile (trending),0.9999744120504647,0,Bear/Volatile (trending),0.9999829499136639
1721379600,63700.0,-0.0017096836544983063,-0.0004478320594647119,0.004630911336275815,0.562794231937057,1,Bull/Calm (trending),0.998620575058879,1,Bear/Calm (noisy),0.9999590088443857,2,Bear/Normal (trending),0.9883314151987618,0,Bear/Volatile (trending),0.9999840606866868,0,Bear/Volatile (trending),0.9999742695835944
1721383200,63994.01,0.004604922651385124,-0.00045718657198075296,0.004302039057340596,0.5668565601842375,1,Bull/Calm (trending),0.9989117530152475,1,Bear/Calm (noisy),0.9999656444787367,2,Bear/Normal (trending),0.9761521035187275,0,Bear/Volatile (trending),0.9999759048943625,0,Bear/Volatile (trending),0.9998737635191475
1721386800,64116.0,0.0019044575341311543,-0.00047149023973841453,0.003971914413245301,0.5769806859674856,1,Bull/Calm (trending),0.9986803291649319,1,Bear/Calm (noisy),0.9999508734971018,2,Bear/Normal (trending),0.9613677694690852,0,Bear/Volatile (trending),0.999941678584951,0,Bear/Volatile (trending),0.9994592837613698
1721390400,64414.0,0.0046370580249561755,-0.00043740035650179364,0.003901537973209863,0.5575937746197611,1,Bull/Calm (trending),0.996514684174929,1,Bear/Calm (noisy),0.9999731982560798,2,Bear/Normal (trending),0.9347036636866362,0,Bear/Volatile (trending),0.9998616055476833,0,Bear/Volatile (trending),0.9985193112745532
1721394000,65135.9,0.011144855721529012,-0.0003337445100896588,0.0043317700468360285,0.550959128792816,1,Bull/Calm (trending),0.9851632893394653,1,Bear/Calm (noisy),0.9998276125799781,2,Bear/Normal (trending),0.9167195376147755,0,Bear/Volatile (trending),0.996902075555426,0,Bear/Volatile (trending),0.9946425623276421
1721397600,65747.04,0.009338794522960825,-0.00019105105239781436,0.004669116168807724,0.5486685262212748,1,Bull/Calm (trending),0.9490056282723789,1,Bear/Calm (noisy),0.9967275924956107,2,Bear/Normal (trending),0.8673126281656117,0,Bear/Volatile (trending),0.9460624233385346,0,Bear/Volatile (trending),0.9361963424058598
1721401200,65836.77,0.0013638458091271843,-3.7496346686484453e-05,0.004661905735521842,0.547775055236445,1,Bull/Calm (trending),0.8737484082094236,1,Bear/Calm (noisy),0.9593621087470465,2,Bear/Normal (trending),0.7155641577799795,0,Bear/Volatile (trending),0.665816031421584,0,Bear/Volatile (trending),0.6340432424999068
1721404800,66419.43,0.008811137317085382,0.00012966312085410192,0.00489551798495109,0.5499896582702234,1,Bull/Calm (trending),0.7014358009128793,1,Bear/Calm (noisy),0.7506714812180894,2,Bear/Normal (trending),0.5624476519044613,4,Bull/Normal (trending),0.7905571890105594,5,Bull/Normal (trending),0.8054845848788199
1721408400,66755.42,0.005045858326518271,0.00032359510517239074,0.0049256818737692535,0.5447405675443998,1,Bull/Calm (trending),0.5318014079869124,2,Bull/Normal (trending),0.5714674588961965,3,Bull/Normal (trending),0.8891117437490632,4,Bull/Normal (trending),0.9824888268419493,5,Bull/Normal (trending),0.9855291470136868
1721412000,66787.99,0.0004877814733923458,0.0005297636316626406,0.0049382391449833375,0.5243094943574714,0,Bear/Volatile (trending),0.7696915341353981,2,Bull/Normal (trending),0.7956415475048372,3,Bull/Normal (trending),0.9962104330420607,4,Bull/Normal (trending),0.9996212955886751,5,Bull/Normal (trending),0.9998097317155006
1721415600,67157.26,0.005513759323768852,0.0007264161905670503,0.004948176782521923,0.5350343584422429,0,Bear/Volatile (trending),0.9315779602009532,2,Bull/Normal (trending),0.9765205680095097,3,Bull/Normal (trending),0.9999051450529072,4,Bull/Normal (trending),0.9999917142392797,5,Bull/Normal (trending),0.9999920001893614
1721419200,66931.8,-0.003362842762442142,0.0009234855220171616,0.004735241391917057,0.5469794516024518,0,Bear/Volatile (trending),0.986780738537756,2,Bull/Normal (trending),0.9972375342478995,3,Bull/Normal (trending),0.9999927885406489,4,Bull/Normal (trending),0.9999959720743566,5,Bull/Normal (trending),0.9999955926202156
1721422800,66892.28,-0.0005906261585941763,0.0011033829776590522,0.004781634629471188,0.5339966039594561,0,Bear/Volatile (trending),0.9989164886775551,2,Bull/Normal (trending),0.9986579507402957,3,Bull/Normal (trending),0.9999977987051024,4,Bull/Normal (trending),0.9999952097101552,5,Bull/Normal (trending),0.9999952887048518
1721426400,66721.19,-0.002560970739084567,0.0012483855136991267,0.00488555385704779,0.5476857087057894,0,Bear/Volatile (trending),0.999959764792955,2,Bull/Normal (trending),0.9991644310866222,3,Bull/Normal (trending),0.9999983987376341,4,Bull/Normal (trending),0.9999945923919551,5,Bull/Normal (trending),0.9999949891915125
1721430000,66660.0,-0.0009175207432576826,0.00139012130942824,0.004751035760921495,0.5666039890361387,0,Bear/Volatile (trending),0.9999941560261281,2,Bull/Normal (trending),0.9991899544350394,3,Bull/Normal (trending),0.9999986464399692,4,Bull/Normal (trending),0.9999946327733022,5,Bull/Normal (trending),0.9999952644614755
1721433600,66419.88,-0.003608663617358232,0.0015192326018090832,0.004792805369306857,0.5540651774047295,0,Bear/Volatile (trending),0.9999979677761717,2,Bull/Normal (trending),0.9986252332444157,3,Bull/Normal (trending),0.9999990698347353,4,Bull/Normal (trending),0.9999905044474593,5,Bull/Normal (trending),0.9999917291039381
1721437200,66361.99,-0.0008719564450760942,0.0016163331785120705,0.004819154117985324,0.5274698540387419,0,Bear/Volatile (trending),0.9999989743669887,2,Bull/Normal (trending),0.9976485630704905,3,Bull/Normal (trending),0.9999993112726413,4,Bull/Normal (trending),0.999980959756891,5,Bull/Normal (trending),0.9999830631183646
1721440800,66570.57,0.0031381351742982844,0.0016711891866183024,0.004823986545856283,0.5303030635103888,0,Bear/Volatile (trending),0.9999993669336803,2,Bull/Normal (trending),0.9972833138710725,3,Bull/Normal (trending),0.9999993478343038,4,Bull/Normal (trending),0.9999777872647033,5,Bull/Normal (trending),0.9999803979110238
1721444400,66602.01,0.00047216927965365585,0.0016897717595038898,0.004247503679215548,0.5529105803358877,0,Bear/Volatile (trending),0.9999986774937147,2,Bull/Normal (trending),0.9976196706435035,3,Bull/Normal (trending),0.9999990720247964,4,Bull/Normal (trending),0.9999874845799351,5,Bull/Normal (trending),0.9999894967665098
1721448000,66660.84,0.0008829167892123735,0.0017259160574186307,0.004257371701266935,0.5745510956825036,0,Bear/Volatile (trending),0.9999991413864384,2,Bull/Normal (trending),0.9978701133700248,3,Bull/Normal (trending),0.9999990012079693,4,Bull/Normal (trending),0.9999896503603737,5,Bull/Normal (trending),0.9999915693106913
1721451600,66537.32,-0.0018546808065114107,0.0017228586362720416,0.004264472639638164,0.5823593119468221,0,Bear/Volatile (trending),0.999999157786433,2,Bull/Normal (trending),0.9981242572476116,3,Bull/Normal (trending),0.9999989630747141,4,Bull/Normal (trending),0.9999908047889068,5,Bull/Normal (trending),0.9999925735886064
1721455200,66625.77,0.001328446388676241,0.00170624055427188,0.004229158636649981,0.5851185511497665,0,Bear/Volatile (trending),0.9999989815119719,2,Bull/Normal (trending),0.9984268131198939,3,Bull/Normal (trending),0.9999989070644522,4,Bull/Normal (trending),0.9999918808646183,5,Bull/Normal (trending),0.9999934352087554
1721458800,66562.28,-0.0009533889085258096,0.0016797199510592148,0.00428105483808605,0.5983658647946234,0,Bear/Volatile (trending),0.999998878091621,2,Bull/Normal (trending),0.998723773529082,3,Bull/Normal (trending),0.9999988352508316,4,Bull/Normal (trending),0.999993526368634,5,Bull/Normal (trending),0.999994826109029
1721462400,66510.71,-0.0007750634081578056,0.0016571247027815613,0.004268120806605646,0.6014177466688049,0,Bear/Volatile (trending),0.999998614782321,2,Bull/Normal (trending),0.9990861129029196,3,Bull/Normal (trending),0.9999987669660512,4,Bull/Normal (trending),0.9999942972225463,5,Bull/Normal (trending),0.9999954278932748
1721466000,66582.79,0.001083148418924651,0.0016276724313590905,0.0036292191433102278,0.5844969201576631,0,Bear/Volatile (trending),0.9999954805564166,2,Bull/Normal (trending),0.9994854099012929,3,Bull/Normal (trending),0.9999981698072965,4,Bull/Normal (trending),0.9999945129243789,5,Bull/Normal (trending),0.9999954713741996
1721469600,66524.99,-0.0008684692004159444,0.001599944446264304,0.0030865650095864812,0.6034780959557358,0,Bear/Volatile (trending),0.9999911118606455,2,Bull/Normal (trending),0.9996766341154257,3,Bull/Normal (trending),0.9999964016016006,4,Bull/Normal (trending),0.9999950198813484,5,Bull/Normal (trending),0.9999959814457524
1721473200,66483.69,-0.0006210121223269027,0.0015561706611797255,0.003092215835455536,0.5944180411021058,0,Bear/Volatile (trending),0.9999847963982366,2,Bull/Normal (trending),0.9998151168346807,3,Bull/Normal (trending),0.9999961954453807,4,Bull/Normal (trending),0.9999950463875303,5,Bull/Normal (trending),0.9999959327479649
1721476800,66476.28,-0.00011146211912738124,0.0014736176429791061,0.002392911450262629,0.5937003517598315,0,Bear/Volatile (trending),0.9999105197512115,2,Bull/Normal (trending),0.9998791111528056,3,Bull/Normal (trending),0.9999902305539492,4,Bull/Normal (trending),0.999990292115227,5,Bull/Normal (trending),0.9999930712168796
1721480400,66539.89,0.0009564251451372741,0.001398199155694698,0.0020996521437830233,0.5617984671865498,0,Bear/Volatile (trending),0.9991945535606572,2,Bull/Normal (trending),0.999895404543043,3,Bull/Normal (trending),0.9999914273870687,4,Bull/Normal (trending),0.9999853108735098,5,Bull/Normal (trending),0.9999882948862455
1721484000,66590.0,0.0007527986745348159,0.0013169117071504827,0.0021047966522214313,0.5908962661519593,0,Bear/Volatile (trending),0.9943570782009289,2,Bull/Normal (trending),0.9999399566204948,3,Bull/Normal (trending),0.99997572345092,4,Bull/Normal (trending),0.9999677844776405,5,Bull/Normal (trending),0.9999831917041939
1721487600,66825.0,0.0035228459024505554,0.0012729452877601028,0.0018551897429551253,0.556602741603203,0,Bear/Volatile (trending),0.9738037498167288,2,Bull/Normal (trending),0.9998962838236886,3,Bull/Normal (trending),0.9999856797446586,4,Bull/Normal (trending),0.9999693840248415,5,Bull/Normal (trending),0.9999194227508156
1721491200,66804.91,-0.00030068118958226364,0.0012099437222081657,0.0017048609885997276,0.5602973078032414,0,Bear/Volatile (trending),0.9098184201162633,2,Bull/Normal (trending),0.9997959305413454,3,Bull/Normal (trending),0.9999785510344038,4,Bull/Normal (trending),0.9999463720788562,5,Bull/Normal (trending),0.9992705105338201
1721494800,67403.01,0.008913094839398283,0.001167746466658192,0.002631852347843133,0.5466822339211821,0,Bear/Volatile (trending),0.7678852604636514,2,Bull/Normal (trending),0.9986708909763852,3,Bull/Normal (trending),0.9999909143711028,4,Bull/Normal (trending),0.9999871219726395,5,Bull/Normal (trending),0.9955407767276397
1721498400,67467.99,0.0009635875025448826,0.0011304197443135332,0.002540972408281733,0.5261744255767316,0,Bear/Volatile (trending),0.5442574424681913,2,Bull/Normal (trending),0.9808282200862646,3,Bull/Normal (trending),0.9999606119717307,4,Bull/Normal (trending),0.9998226729013008,5,Bull/Normal (trending),0.9627270690474903
1721502000,67224.0,-0.0036229365514266476,0.0010328136891417869,0.0026911496756351814,0.5352473961185059,1,Bull/Calm (trending),0.7138462306992059,2,Bull/Normal (trending),0.9309494056020136,3,Bull/Normal (trending),0.9990499125419969,4,Bull/Normal (trending),0.9954464232069796,5,Bull/Normal (trending),0.8210328014509767
1721505600,67339.28,0.0017133950391610142,0.0009318605314137197,0.0025299940662834703,0.5331074302867309,1,Bull/Calm (trending),0.901102245273416,2,Bull/Normal (trending),0.7214864832161072,3,Bull/Normal (trending),0.979413161465148,4,Bull/Normal (trending),0.9216766760319024,3,Bear/Calm (noisy),0.5348244262303887
1721509200,67092.41,-0.0036727988394957833,0.000797884550964818,0.0026931085779434163,0.527867661310081,1,Bull/Calm (trending),0.9787890791263065,1,Bear/Calm (noisy),0.6591805497931318,3,Bull/Normal (trending),0.8493508647798269,4,Bull/Normal (trending),0.6098719799108041,3,Bear/Calm (noisy),0.8349339522737165
1721512800,67114.0,0.0003217432041626722,0.0006695662644197978,0.0026232344497961143,0.5114796501453753,1,Bull/Calm (trending),0.9971905170407306,1,Bear/Calm (noisy),0.96425325886393,1,Bear/Calm (noisy),0.5288030030245777,2,Bull/Calm (noisy),0.8460008944931872,3,Bear/Calm (noisy),0.9622899185362294
1721516400,67139.96,0.00038672975193421166,0.0005397277356778085,0.0026231914539040966,0.5031667466833007,1,Bull/Calm (trending),0.9997147467345925,1,Bear/Calm (noisy),0.9987652508092268,1,Bear/Calm (noisy),0.850203222793536,2,Bull/Calm (noisy),0.984686196368713,3,Bear/Calm (noisy),0.9924543972414988
1721520000,67066.02,-0.0011018884178071175,0.0004151870555602293,0.002641529482749325,0.5245478242863129,1,Bull/Calm (trending),0.9999485118982795,1,Bear/Calm (noisy),0.9998315221223121,1,Bear/Calm (noisy),0.9666386511543038,2,Bull/Calm (noisy),0.9989864037821348,3,Bear/Calm (noisy),0.9992233873930868
1721523600,67276.33,0.0031309586560599456,0.0003441763086499962,0.0026623584609805997,0.5335827966813905,1,Bull/Calm (trending),0.9999686832990632,1,Bear/Calm (noisy),0.9999289851299284,1,Bear/Calm (noisy),0.9939659016726518,2,Bull/Calm (noisy),0.9999407876599212,3,Bear/Calm (noisy),0.9998503749347711
1721527200,67287.01,0.00015873565597424033,0.0003101972552688228,0.0026572533877310548,0.5181591748372093,1,Bull/Calm (trending),0.9999725733701279,1,Bear/Calm (noisy),0.9999585049105182,1,Bear/Calm (noisy),0.9991552916921828,2,Bull/Calm (noisy),0.9999942482192524,3,Bear/Calm (noisy),0.9997750642902768
1721530800,67171.33,-0.0017206820869812844,0.0002694510987706914,0.0026846447941272587,0.5422603475188866,1,Bull/Calm (trending),0.9999730242707837,1,Bear/Calm (noisy),0.9994595149026598,1,Bear/Calm (noisy),0.9998130145030024,2,Bull/Calm (noisy),0.9999900860184736,3,Bear/Calm (noisy),0.9999511755509641
1721534400,67040.01,-0.0019569142504298753,0.00025605687321728196,0.0027258458120183646,0.5429974590338884,1,Bull/Calm (trending),0.9999730875408064,1,Bear/Calm (noisy),0.9975489674343384,1,Bear/Calm (noisy),0.9998299281061801,2,Bull/Calm (noisy),0.999980548891472,3,Bear/Calm (noisy),0.9999625420417768
1721538000,67046.0,8.934563723705935e-05,0.00026399664288576303,0.002721721706230234,0.546236245330774,1,Bull/Calm (trending),0.9999725864446652,1,Bear/Calm (noisy),0.9895800789804978,1,Bear/Calm (noisy),0.9990100566118358,2,Bull/Calm (noisy),0.9998350770063363,3,Bear/Calm (noisy),0.9999652179622941
1721541600,66721.99,-0.00484436723094106,0.0002526090403415403,0.002950711737317418,0.5333727124980358,1,Bull/Calm (trending),0.9999704183365674,1,Bear/Calm (noisy),0.9641396509694228,1,Bear/Calm (noisy),0.9928146666957133,2,Bull/Calm (noisy),0.998109712740865,3,Bear/Calm (noisy),0.9998988417446768
1721545200,66701.99,-0.0002997961858106635,0.00026527789810414467,0.0029471786436879232,0.5443318494944389,1,Bull/Calm (trending),0.9999691269877136,1,Bear/Calm (noisy),0.7621444596605463,1,Bear/Calm (noisy),0.880578663045732,2,Bull/Calm (noisy),0.9347054822667062,3,Bear/Calm (noisy),0.9964614220557193
1721548800,66796.01,0.00140856066075834,0.0002695015859574635,0.002959277911234498,0.5931683687777394,1,Bull/Calm (trending),0.9999671995896979,2,Bull/Normal (trending),0.8948662043314743,2,Bear/Normal (trending),0.8756954138310483,3,Bull/Calm (trending),0.8080104537324135,3,Bear/Calm (noisy),0.860990208245881
1721552400,66976.0,0.0026909980438514225,0.00028317942584246843,0.0030064246863349443,0.589511826801163,1,Bull/Calm (trending),0.9999653112222793,2,Bull/Normal (trending),0.9719355295069028,2,Bear/Normal (trending),0.967882770895155,3,Bull/Calm (trending),0.9242302313429732,3,Bear/Calm (noisy),0.8296632721553977
1721556000,66798.87,-0.0026481820317343363,0.0002739069253966875,0.0030764196184268427,0.5815308499701979,1,Bull/Calm (trending),0.99996435274316,2,Bull/Normal (trending),0.9820311769242124,2,Bear/Normal (trending),0.9810467341939993,3,Bull/Calm (trending),0.9461317718338543,3,Bear/Calm (noisy),0.8216939902502964
1721559600,66879.99,0.0012136550230490428,0.0002643713101504727,0.0029854195972208604,0.6045476300509702,1,Bull/Calm (trending),0.9999668565759864,2,Bull/Normal (trending),0.9829824435768899,2,Bear/Normal (trending),0.9838013835770045,3,Bull/Calm (trending),0.9531886181115959,3,Bear/Calm (noisy),0.8166543609605499
1721563200,66928.02,0.0007178942734853422,0.00024028688363895003,0.00298796866227698,0.5820251207362737,1,Bull/Calm (trending),0.9999687035983494,2,Bull/Normal (trending),0.9596289220525894,2,Bear/Normal (trending),0.9733395255305178,3,Bull/Calm (trending),0.9466184089196038,3,Bear/Calm (noisy),0.8769677396542706
1721566800,66760.01,-0.0025134649444726875,0.00019951219739835647,0.0022014456024830945,0.5600774109806855,1,Bull/Calm (trending),0.9999768030100571,2,Bull/Normal (trending),0.8695211769659413,2,Bear/Normal (trending),0.9360525896598424,3,Bull/Calm (trending),0.9286986167798115,3,Bear/Calm (noisy),0.9457891343203754
1721570400,67290.76,0.007918682949913602,0.00020565231606093623,0.002884678393616226,0.5628632084119553,1,Bull/Calm (trending),0.9999721868237285,2,Bull/Normal (trending),0.8223544261016131,2,Bear/Normal (trending),0.9251332549887078,3,Bull/Calm (trending),0.926258378447556,3,Bear/Calm (noisy),0.9486616093904049
1721574000,67164.0,-0.001885541836607274,0.00020473633489534763,0.0027988877812546464,0.5882887624018214,1,Bull/Calm (trending),0.9999680259516474,2,Bull/Normal (trending),0.7810622343812722,2,Bear/Normal (trending),0.9104937297450564,3,Bull/Calm (trending),0.926292701942053,3,Bear/Calm (noisy),0.9328363989505366
